nth paddr      vaddr      len size section type    string
364 0x0003b4f0 0x0043b4f0 14  15   .rdata  ascii   ReleaseCapture
365 0x0003b502 0x0043b502 9   10   .rdata  ascii   GetParent
366 0x0003b50e 0x0043b50e 10  11   .rdata  ascii   SetCapture
367 0x0003b51c 0x0043b51c 13  14   .rdata  ascii   GetClientRect
368 0x0003b52c 0x0043b52c 8   9    .rdata  ascii   PtInRect
369 0x0003b538 0x0043b538 15  16   .rdata  ascii   WindowFromPoint
370 0x0003b54a 0x0043b54a 14  15   .rdata  ascii   ClientToScreen
371 0x0003b55c 0x0043b55c 11  12   .rdata  ascii   GetCaretPos
372 0x0003b56a 0x0043b56a 11  12   .rdata  ascii   SetCaretPos
373 0x0003b578 0x0043b578 11  12   .rdata  ascii   LoadCursorA
374 0x0003b586 0x0043b586 11  12   .rdata  ascii   InsertMenuA
375 0x0003b594 0x0043b594 15  16   .rdata  ascii   CreatePopupMenu
376 0x0003b5a6 0x0043b5a6 10  11   .rdata  ascii   GetSubMenu
377 0x0003b5b4 0x0043b5b4 9   10   .rdata  ascii   LoadMenuA
378 0x0003b5c0 0x0043b5c0 26  27   .rdata  ascii   IsClipboardFormatAvailable
379 0x0003b5de 0x0043b5de 13  14   .rdata  ascii   GetMenuItemID
380 0x0003b5ee 0x0043b5ee 16  17   .rdata  ascii   GetMenuItemCount
381 0x0003b602 0x0043b602 7   8    .rdata  ascii   GetMenu
382 0x0003b60c 0x0043b60c 11  12   .rdata  ascii   GetSysColor
383 0x0003b61a 0x0043b61a 10  11   .rdata  ascii   DrawStateA
384 0x0003b628 0x0043b628 10  11   .rdata  ascii   OffsetRect
385 0x0003b636 0x0043b636 9   10   .rdata  ascii   FrameRect
386 0x0003b642 0x0043b642 13  14   .rdata  ascii   DrawFocusRect
387 0x0003b652 0x0043b652 8   9    .rdata  ascii   FillRect
388 0x0003b65e 0x0043b65e 16  17   .rdata  ascii   DrawFrameControl
389 0x0003b672 0x0043b672 7   8    .rdata  ascii   SetRect
390 0x0003b67c 0x0043b67c 8   9    .rdata  ascii   CopyRect
391 0x0003b688 0x0043b688 16  17   .rdata  ascii   GetSystemMetrics
392 0x0003b69c 0x0043b69c 14  15   .rdata  ascii   InvalidateRect
393 0x0003b6ae 0x0043b6ae 10  11   .rdata  ascii   LoadImageA
394 0x0003b6bc 0x0043b6bc 15  16   .rdata  ascii   GetActiveWindow
395 0x0003b6ce 0x0043b6ce 11  12   .rdata  ascii   DestroyIcon
396 0x0003b6dc 0x0043b6dc 11  12   .rdata  ascii   GetIconInfo
397 0x0003b6ea 0x0043b6ea 12  13   .rdata  ascii   PostMessageA
398 0x0003b6fa 0x0043b6fa 8   9    .rdata  ascii   IsWindow
399 0x0003b706 0x0043b706 22  23   .rdata  ascii   BroadcastSystemMessage
400 0x0003b720 0x0043b720 22  23   .rdata  ascii   RegisterWindowMessageA
401 0x0003b73a 0x0043b73a 19  20   .rdata  ascii   SetForegroundWindow
402 0x0003b750 0x0043b750 8   9    .rdata  ascii   IsIconic
403 0x0003b75c 0x0043b75c 18  19   .rdata  ascii   GetLastActivePopup
404 0x0003b772 0x0043b772 11  12   .rdata  ascii   FindWindowA
405 0x0003b780 0x0043b780 9   10   .rdata  ascii   LoadIconA
406 0x0003b78c 0x0043b78c 8   9    .rdata  ascii   DrawIcon
407 0x0003b798 0x0043b798 8   9    .rdata  ascii   SetTimer
408 0x0003b7a4 0x0043b7a4 9   10   .rdata  ascii   KillTimer
409 0x0003b7b0 0x0043b7b0 10  11   .rdata  ascii   ClipCursor
410 0x0003b7be 0x0043b7be 22  23   .rdata  ascii   ActivateKeyboardLayout
411 0x0003b7d8 0x0043b7d8 19  20   .rdata  ascii   LoadKeyboardLayoutA
412 0x0003b7ee 0x0043b7ee 13  14   .rdata  ascii   GetClassNameA
413 0x0003b7fe 0x0043b7fe 16  17   .rdata  ascii   GetDesktopWindow
414 0x0003b812 0x0043b812 8   9    .rdata  ascii   GetFocus
415 0x0003b81e 0x0043b81e 11  12   .rdata  ascii   LoadBitmapA
416 0x0003b82c 0x0043b82c 13  14   .rdata  ascii   GetWindowRect
417 0x0003b83c 0x0043b83c 18  19   .rdata  ascii   GetWindowPlacement
418 0x0003b852 0x0043b852 21  22   .rdata  ascii   SystemParametersInfoA
419 0x0003b86a 0x0043b86a 13  14   .rdata  ascii   IntersectRect
420 0x0003b87a 0x0043b87a 12  13   .rdata  ascii   SetWindowPos
421 0x0003b88a 0x0043b88a 9   10   .rdata  ascii   GetWindow
422 0x0003b896 0x0043b896 19  20   .rdata  ascii   GetForegroundWindow
423 0x0003b8ac 0x0043b8ac 13  14   .rdata  ascii   GetMessagePos
424 0x0003b8bc 0x0043b8bc 14  15   .rdata  ascii   GetMessageTime
425 0x0003b8ce 0x0043b8ce 14  15   .rdata  ascii   DefWindowProcA
426 0x0003b8e0 0x0043b8e0 11  12   .rdata  ascii   RemovePropA
427 0x0003b8ee 0x0043b8ee 15  16   .rdata  ascii   CallWindowProcA
428 0x0003b900 0x0043b900 8   9    .rdata  ascii   GetPropA
429 0x0003b90c 0x0043b90c 19  20   .rdata  ascii   UnhookWindowsHookEx
430 0x0003b922 0x0043b922 8   9    .rdata  ascii   SetPropA
431 0x0003b92e 0x0043b92e 13  14   .rdata  ascii   GetClassLongA
432 0x0003b93e 0x0043b93e 14  15   .rdata  ascii   CallNextHookEx
433 0x0003b950 0x0043b950 17  18   .rdata  ascii   SetWindowsHookExA
434 0x0003b964 0x0043b964 15  16   .rdata  ascii   CreateWindowExA
435 0x0003b976 0x0043b976 13  14   .rdata  ascii   DestroyWindow
436 0x0003b986 0x0043b986 12  13   .rdata  ascii   GetDlgCtrlID
437 0x0003b996 0x0043b996 14  15   .rdata  ascii   GetWindowTextA
438 0x0003b9a8 0x0043b9a8 20  21   .rdata  ascii   GetWindowTextLengthA
439 0x0003b9c0 0x0043b9c0 10  11   .rdata  ascii   GetDlgItem
440 0x0003b9ce 0x0043b9ce 14  15   .rdata  ascii   TrackPopupMenu
441 0x0003b9e0 0x0043b9e0 14  15   .rdata  ascii   RegisterClassA
442 0x0003b9f2 0x0043b9f2 13  14   .rdata  ascii   GetClassInfoA
443 0x0003ba02 0x0043ba02 9   10   .rdata  ascii   wsprintfA
444 0x0003ba0e 0x0043ba0e 8   9    .rdata  ascii   WinHelpA
445 0x0003ba1a 0x0043ba1a 10  11   .rdata  ascii   GetCapture
446 0x0003ba28 0x0043ba28 7   8    .rdata  ascii   IsChild
447 0x0003ba32 0x0043ba32 11  12   .rdata  ascii   MessageBoxA
448 0x0003ba40 0x0043ba40 12  13   .rdata  ascii   GetTopWindow
449 0x0003ba50 0x0043ba50 15  16   .rdata  ascii   IsWindowVisible
450 0x0003ba62 0x0043ba62 14  15   .rdata  ascii   ScreenToClient
451 0x0003ba74 0x0043ba74 18  19   .rdata  ascii   AdjustWindowRectEx
452 0x0003ba8a 0x0043ba8a 8   9    .rdata  ascii   SetFocus
453 0x0003ba96 0x0043ba96 15  16   .rdata  ascii   SetActiveWindow
454 0x0003baa8 0x0043baa8 16  17   .rdata  ascii   DispatchMessageA
455 0x0003babc 0x0043babc 12  13   .rdata  ascii   PeekMessageA
456 0x0003bacc 0x0043bacc 15  16   .rdata  ascii   MapWindowPoints
457 0x0003bade 0x0043bade 19  20   .rdata  ascii   SendDlgItemMessageA
458 0x0003baf4 0x0043baf4 12  13   .rdata  ascii   UpdateWindow
459 0x0003bb04 0x0043bb04 16  17   .rdata  ascii   IsDialogMessageA
460 0x0003bb18 0x0043bb18 14  15   .rdata  ascii   SetWindowTextA
461 0x0003bb2a 0x0043bb2a 10  11   .rdata  ascii   MoveWindow
462 0x0003bb38 0x0043bb38 10  11   .rdata  ascii   ShowWindow
463 0x0003bb46 0x0043bb46 15  16   .rdata  ascii   IsWindowEnabled
464 0x0003bb58 0x0043bb58 17  18   .rdata  ascii   GetNextDlgTabItem
465 0x0003bb6c 0x0043bb6c 14  15   .rdata  ascii   EnableMenuItem
466 0x0003bb7e 0x0043bb7e 13  14   .rdata  ascii   CheckMenuItem
467 0x0003bb8e 0x0043bb8e 18  19   .rdata  ascii   SetMenuItemBitmaps
468 0x0003bba4 0x0043bba4 11  12   .rdata  ascii   ModifyMenuA
469 0x0003bbb2 0x0043bbb2 12  13   .rdata  ascii   GetMenuState
470 0x0003bbc2 0x0043bbc2 26  27   .rdata  ascii   GetMenuCheckMarkDimensions
471 0x0003bbe0 0x0043bbe0 5   6    .rdata  ascii   GetDC
472 0x0003bbe8 0x0043bbe8 9   10   .rdata  ascii   ReleaseDC
473 0x0003bbf4 0x0043bbf4 11  12   .rdata  ascii   GetWindowDC
474 0x0003bc02 0x0043bc02 10  11   .rdata  ascii   BeginPaint
475 0x0003bc10 0x0043bc10 8   9    .rdata  ascii   EndPaint
476 0x0003bc1c 0x0043bc1c 14  15   .rdata  ascii   TabbedTextOutA
477 0x0003bc2e 0x0043bc2e 9   10   .rdata  ascii   DrawTextA
478 0x0003bc3a 0x0043bc3a 11  12   .rdata  ascii   GrayStringA
479 0x0003bc48 0x0043bc48 11  12   .rdata  ascii   DestroyMenu
480 0x0003bc56 0x0043bc56 26  27   .rdata  ascii   CreateDialogIndirectParamA
481 0x0003bc74 0x0043bc74 9   10   .rdata  ascii   EndDialog
482 0x0003bc80 0x0043bc80 15  16   .rdata  ascii   PostQuitMessage
483 0x0003bc92 0x0043bc92 12  13   .rdata  ascii   GetCursorPos
484 0x0003bca2 0x0043bca2 12  13   .rdata  ascii   ValidateRect
485 0x0003bcb2 0x0043bcb2 16  17   .rdata  ascii   TranslateMessage
486 0x0003bcc6 0x0043bcc6 11  12   .rdata  ascii   GetMessageA
487 0x0003bcd4 0x0043bcd4 22  23   .rdata  ascii   SetWindowContextHelpId
488 0x0003bcee 0x0043bcee 13  14   .rdata  ascii   MapDialogRect
489 0x0003bcfe 0x0043bcfe 11  12   .rdata  ascii   InflateRect
490 0x0003bd0c 0x0043bd0c 11  12   .rdata  ascii   LoadStringA
491 0x0003bd1a 0x0043bd1a 10  11   .rdata  ascii   CharUpperA
492 0x0003bd28 0x0043bd28 16  17   .rdata  ascii   GetSysColorBrush
493 0x0003bd3c 0x0043bd3c 9   10   .rdata  ascii   CharNextA
494 0x0003bd48 0x0043bd48 21  22   .rdata  ascii   CopyAcceleratorTableA
495 0x0003bd60 0x0043bd60 19  20   .rdata  ascii   GetNextDlgGroupItem
496 0x0003bd76 0x0043bd76 11  12   .rdata  ascii   MessageBeep
497 0x0003bd84 0x0043bd84 24  25   .rdata  ascii   RegisterClipboardFormatA
498 0x0003bda0 0x0043bda0 18  19   .rdata  ascii   PostThreadMessageA
499 0x0003bdb4 0x0043bdb4 10  11   .rdata  ascii   USER32.dll
500 0x0003bdc2 0x0043bdc2 21  22   .rdata  ascii   GetTextExtentPoint32A
501 0x0003bdda 0x0043bdda 19  20   .rdata  ascii   CreateFontIndirectA
502 0x0003bdf0 0x0043bdf0 10  11   .rdata  ascii   GetObjectA
503 0x0003bdfe 0x0043bdfe 12  13   .rdata  ascii   DeleteObject
504 0x0003be0e 0x0043be0e 12  13   .rdata  ascii   SelectObject
505 0x0003be1e 0x0043be1e 18  19   .rdata  ascii   CreateCompatibleDC
506 0x0003be34 0x0043be34 10  11   .rdata  ascii   StretchBlt
507 0x0003be42 0x0043be42 12  13   .rdata  ascii   SetTextColor
508 0x0003be52 0x0043be52 10  11   .rdata  ascii   SetBkColor
509 0x0003be60 0x0043be60 12  13   .rdata  ascii   CreateBitmap
510 0x0003be70 0x0043be70 6   7    .rdata  ascii   BitBlt
511 0x0003be7a 0x0043be7a 8   9    .rdata  ascii   DeleteDC
512 0x0003be86 0x0043be86 16  17   .rdata  ascii   CreateDIBSection
513 0x0003be9a 0x0043be9a 10  11   .rdata  ascii   GetClipBox
514 0x0003bea8 0x0043bea8 6   7    .rdata  ascii   SaveDC
515 0x0003beb2 0x0043beb2 9   10   .rdata  ascii   RestoreDC
516 0x0003bebe 0x0043bebe 14  15   .rdata  ascii   GetStockObject
517 0x0003bed0 0x0043bed0 9   10   .rdata  ascii   SetBkMode
518 0x0003bedc 0x0043bedc 10  11   .rdata  ascii   SetMapMode
519 0x0003beea 0x0043beea 16  17   .rdata  ascii   SetViewportOrgEx
520 0x0003befe 0x0043befe 19  20   .rdata  ascii   OffsetViewportOrgEx
521 0x0003bf14 0x0043bf14 16  17   .rdata  ascii   SetViewportExtEx
522 0x0003bf28 0x0043bf28 18  19   .rdata  ascii   ScaleViewportExtEx
523 0x0003bf3e 0x0043bf3e 14  15   .rdata  ascii   SetWindowExtEx
524 0x0003bf50 0x0043bf50 16  17   .rdata  ascii   ScaleWindowExtEx
525 0x0003bf64 0x0043bf64 17  18   .rdata  ascii   IntersectClipRect
526 0x0003bf78 0x0043bf78 13  14   .rdata  ascii   GetDeviceCaps
527 0x0003bf88 0x0043bf88 16  17   .rdata  ascii   GetViewportExtEx
528 0x0003bf9c 0x0043bf9c 14  15   .rdata  ascii   GetWindowExtEx
529 0x0003bfae 0x0043bfae 16  17   .rdata  ascii   CreateSolidBrush
530 0x0003bfc2 0x0043bfc2 9   10   .rdata  ascii   PtVisible
531 0x0003bfce 0x0043bfce 11  12   .rdata  ascii   RectVisible
532 0x0003bfdc 0x0043bfdc 8   9    .rdata  ascii   TextOutA
533 0x0003bfe8 0x0043bfe8 11  12   .rdata  ascii   ExtTextOutA
534 0x0003bff6 0x0043bff6 6   7    .rdata  ascii   Escape
535 0x0003c000 0x0043c000 10  11   .rdata  ascii   GetMapMode
536 0x0003c00e 0x0043c00e 6   7    .rdata  ascii   PatBlt
537 0x0003c018 0x0043c018 6   7    .rdata  ascii   DPtoLP
538 0x0003c022 0x0043c022 12  13   .rdata  ascii   GetTextColor
539 0x0003c032 0x0043c032 10  11   .rdata  ascii   GetBkColor
540 0x0003c040 0x0043c040 6   7    .rdata  ascii   LPtoDP
541 0x0003c048 0x0043c048 9   10   .rdata  ascii   GDI32.dll
542 0x0003c054 0x0043c054 11  12   .rdata  ascii   ChooseFontA
543 0x0003c062 0x0043c062 13  14   .rdata  ascii   GetFileTitleA
544 0x0003c070 0x0043c070 12  13   .rdata  ascii   comdlg32.dll
545 0x0003c080 0x0043c080 12  13   .rdata  ascii   ClosePrinter
546 0x0003c090 0x0043c090 19  20   .rdata  ascii   DocumentPropertiesA
547 0x0003c0a6 0x0043c0a6 12  13   .rdata  ascii   OpenPrinterA
548 0x0003c0b4 0x0043c0b4 12  13   .rdata  ascii   WINSPOOL.DRV
549 0x0003c0c4 0x0043c0c4 14  15   .rdata  ascii   RegQueryValueA
550 0x0003c0d6 0x0043c0d6 11  12   .rdata  ascii   RegCloseKey
551 0x0003c0e4 0x0043c0e4 16  17   .rdata  ascii   RegQueryValueExA
552 0x0003c0f8 0x0043c0f8 11  12   .rdata  ascii   RegOpenKeyA
553 0x0003c106 0x0043c106 13  14   .rdata  ascii   RegOpenKeyExA
554 0x0003c116 0x0043c116 13  14   .rdata  ascii   RegEnumValueA
555 0x0003c126 0x0043c126 15  16   .rdata  ascii   RegCreateKeyExA
556 0x0003c138 0x0043c138 14  15   .rdata  ascii   RegSetValueExA
557 0x0003c148 0x0043c148 12  13   .rdata  ascii   ADVAPI32.dll
558 0x0003c156 0x0043c156 11  12   .rdata  ascii   SHELL32.dll
559 0x0003c164 0x0043c164 16  17   .rdata  ascii   _TrackMouseEvent
560 0x0003c176 0x0043c176 12  13   .rdata  ascii   COMCTL32.dll
561 0x0003c184 0x0043c184 10  11   .rdata  ascii   oledlg.dll
562 0x0003c192 0x0043c192 21  22   .rdata  ascii   CreateStreamOnHGlobal
563 0x0003c1aa 0x0043c1aa 15  16   .rdata  ascii   CLSIDFromProgID
564 0x0003c1bc 0x0043c1bc 15  16   .rdata  ascii   CLSIDFromString
565 0x0003c1ce 0x0043c1ce 16  17   .rdata  ascii   CoGetClassObject
566 0x0003c1e2 0x0043c1e2 26  27   .rdata  ascii   StgOpenStorageOnILockBytes
567 0x0003c200 0x0043c200 28  29   .rdata  ascii   StgCreateDocfileOnILockBytes
568 0x0003c220 0x0043c220 25  26   .rdata  ascii   CreateILockBytesOnHGlobal
569 0x0003c23c 0x0043c23c 13  14   .rdata  ascii   CoTaskMemFree
570 0x0003c24c 0x0043c24c 14  15   .rdata  ascii   CoTaskMemAlloc
571 0x0003c25e 0x0043c25e 13  14   .rdata  ascii   OleInitialize
572 0x0003c26e 0x0043c26e 15  16   .rdata  ascii   OleUninitialize
573 0x0003c280 0x0043c280 21  22   .rdata  ascii   CoFreeUnusedLibraries
574 0x0003c298 0x0043c298 23  24   .rdata  ascii   CoRegisterMessageFilter
575 0x0003c2b2 0x0043c2b2 19  20   .rdata  ascii   CoRevokeClassObject
576 0x0003c2c8 0x0043c2c8 17  18   .rdata  ascii   OleFlushClipboard
577 0x0003c2dc 0x0043c2dc 21  22   .rdata  ascii   OleIsCurrentClipboard
578 0x0003c2f2 0x0043c2f2 9   10   .rdata  ascii   ole32.dll
579 0x0003c2fc 0x0043c2fc 12  13   .rdata  ascii   OLEPRO32.DLL
580 0x0003c30a 0x0043c30a 12  13   .rdata  ascii   OLEAUT32.dll
581 0x0003c31a 0x0043c31a 17  18   .rdata  ascii   GetProfileStringA
582 0x0003c32e 0x0043c32e 15  16   .rdata  ascii   IsWindowUnicode
583 0x0003c340 0x0043c340 11  12   .rdata  ascii   DefDlgProcA
584 0x0003c34e 0x0043c34e 16  17   .rdata  ascii   ExcludeUpdateRgn
585 0x0003c362 0x0043c362 9   10   .rdata  ascii   ShowCaret
586 0x0003c36e 0x0043c36e 9   10   .rdata  ascii   HideCaret
587 0x0003c37a 0x0043c37a 16  17   .rdata  ascii   UnregisterClassA
588 0x0003c38e 0x0043c38e 19  20   .rdata  ascii   GetTextExtentPointA
589 0x0003c3a4 0x0043c3a4 14  15   .rdata  ascii   CreateDIBitmap
590 0x0003d0c0 0x0043d0c0 26  27   .data   ascii   SetLayeredWindowAttributes
591 0x0003d0dc 0x0043d0dc 10  11   .data   ascii   user32.dll
592 0x0003d0e8 0x0043d0e8 8   9    .data   ascii   CAdvEdit
593 0x0003d100 0x0043d100 13  14   .data   ascii   CBmpTxtButton
594 0x0003d114 0x0043d114 4   5    .data   ascii   Drve
595 0x0003d11c 0x0043d11c 4   5    .data   ascii   .dll
596 0x0003d124 0x0043d124 4   5    .data   ascii   Drvt
597 0x0003d130 0x0043d130 10  11   .data   ascii   \Drve*.dll
598 0x0003d13c 0x0043d13c 10  11   .data   ascii   \Drvt*.dll
599 0x0003d148 0x0043d148 24  25   .data   ascii   CONTEC__UTITLITY__NOTIFY
600 0x0003d164 0x0043d164 55  56   .data   ascii   the language Dynamic Link Library (.dll) loaded failed!
601 0x0003d1ac 0x0043d1ac 6   7    .data   ascii   (.dll)
602 0x0003d1bc 0x0043d1bc 10  11   .data   ascii   UtsRen.dll
603 0x0003d1c8 0x0043d1c8 10  11   .data   ascii   UtsRcn.dll
604 0x0003d1d4 0x0043d1d4 6   7    .data   ascii   #32770
605 0x0003d1dc 0x0043d1dc 4   5    .data   ascii   mmHg
606 0x0003d1e4 0x0043d1e4 5   6    .data   ascii   -----
607 0x0003d1ec 0x0043d1ec 9   10   .data   ascii   --- / ---
608 0x0003d1fc 0x0043d1fc 5   6    .data   ascii   11.77
609 0x0003d204 0x0043d204 5   6    .data   ascii   Arial
610 0x0003d228 0x0043d228 5   6    .data   ascii   READY
611 0x0003d230 0x0043d230 7   8    .data   ascii   %d / %d
612 0x0003d238 0x0043d238 4   5    .data   ascii   BUSY
613 0x0003d240 0x0043d240 4   5    .data   ascii   Watt
614 0x0003d248 0x0043d248 4   5    .data   ascii   km/h
615 0x0003d254 0x0043d254 5   6    .data   ascii   %0.1f
616 0x0003d25c 0x0043d25c 6   7    .data   ascii   %-0.1f
617 0x0003d264 0x0043d264 8   9    .data   ascii   CFormDlg
618 0x0003d274 0x0043d274 5   6    .data   ascii   IMAGE
619 0x0003d27c 0x0043d27c 11  12   .data   ascii   Layout text
620 0x0003d288 0x0043d288 50  51   .data   ascii   System\CurrentControlSet\Control\Keyboard Layouts\
621 0x0003d2bc 0x0043d2bc 33  34   .data   ascii   .DEFAULT\keyboard layout\preload\
622 0x0003d2e0 0x0043d2e0 24  25   .data   ascii   keyboard layout\preload\
623 0x0003d304 0x0043d304 8   9    .data   ascii   combobox
624 0x0003d31c 0x0043d31c 8   9    .data   ascii   Language
625 0x0003d328 0x0043d328 63  64   .data   ascii   SOFTWARE\Contec Medical Systems\Contec8000TM\Settings\Interface
626 0x0003d368 0x0043d368 29  30   .data   ascii   HARDWARE\DEVICEMAP\SERIALCOMM
627 0x0003d388 0x0043d388 13  14   .data   ascii   \Glossary.sys
628 0x0003d39c 0x0043d39c 8   9    .data   ascii   00000409
629 0x0003d3a8 0x0043d3a8 4   5    .data   ascii   Drvb
630 0x0003d3b0 0x0043d3b0 10  11   .data   ascii   \Drvb*.dll
631 0x0003d788 0x0043d788 13  14   .data   ascii   .?AVCObject@@
632 0x0003d7a0 0x0043d7a0 16  17   .data   ascii   .?AVCCmdTarget@@
633 0x0003d7c0 0x0043d7c0 10  11   .data   ascii   .?AVCWnd@@
634 0x0003d7d8 0x0043d7d8 16  17   .data   ascii   .PAVCException@@
635 0x0003d7f8 0x0043d7f8 12  13   .data   ascii   .?AVCCmdUI@@
636 0x0003d810 0x0043d810 16  17   .data   ascii   .?AVCTestCmdUI@@
637 0x0003d830 0x0043d830 20  21   .data   ascii   .PAVCUserException@@
638 0x0003d850 0x0043d850 14  15   .data   ascii   .?AVCTempWnd@@
639 0x0003d868 0x0043d868 20  21   .data   ascii   .?AVCNoTrackObject@@
640 0x0003d888 0x0043d888 22  23   .data   ascii   .?AV_AFX_CTL3D_STATE@@
641 0x0003d8a8 0x0043d8a8 13  14   .data   ascii   .?AVCStatic@@
642 0x0003d8c0 0x0043d8c0 13  14   .data   ascii   .?AVCButton@@
643 0x0003d8d8 0x0043d8d8 15  16   .data   ascii   .?AVCComboBox@@
644 0x0003d8f0 0x0043d8f0 11  12   .data   ascii   .?AVCEdit@@
645 0x0003d930 0x0043d930 9   10   .data   ascii   .?AVCDC@@
646 0x0003d948 0x0043d948 15  16   .data   ascii   .?AVCClientDC@@
647 0x0003d960 0x0043d960 15  16   .data   ascii   .?AVCWindowDC@@
648 0x0003d978 0x0043d978 14  15   .data   ascii   .?AVCPaintDC@@
649 0x0003d990 0x0043d990 16  17   .data   ascii   .?AVCGdiObject@@
650 0x0003d9b0 0x0043d9b0 12  13   .data   ascii   .?AVCBrush@@
651 0x0003d9c8 0x0043d9c8 13  14   .data   ascii   .?AVCTempDC@@
652 0x0003d9e0 0x0043d9e0 20  21   .data   ascii   .?AVCTempGdiObject@@
653 0x0003da00 0x0043da00 4   5    .data   ascii   .PAX
654 0x0003da10 0x0043da10 13  14   .data   ascii   .PAVCObject@@
655 0x0003da28 0x0043da28 22  23   .data   ascii   .PAVCSimpleException@@
656 0x0003da48 0x0043da48 24  25   .data   ascii   .PAVCResourceException@@
657 0x0003da70 0x0043da70 16  17   .data   ascii   .?AVCException@@
658 0x0003da90 0x0043da90 22  23   .data   ascii   .?AVCSimpleException@@
659 0x0003dab0 0x0043dab0 24  25   .data   ascii   .?AVCResourceException@@
660 0x0003dad8 0x0043dad8 20  21   .data   ascii   .?AVCUserException@@
661 0x0003daf8 0x0043daf8 23  24   .data   ascii   .?AV_AFX_THREAD_STATE@@
662 0x0003db18 0x0043db18 22  23   .data   ascii   .?AVAFX_MODULE_STATE@@
663 0x0003db38 0x0043db38 29  30   .data   ascii   .?AVAFX_MODULE_THREAD_STATE@@
664 0x0003db60 0x0043db60 28  29   .data   ascii   .?AV_AFX_BASE_MODULE_STATE@@
665 0x0003db88 0x0043db88 11  12   .data   ascii   .?AVCMenu@@
666 0x0003dba0 0x0043dba0 15  16   .data   ascii   .?AVCTempMenu@@
667 0x0003dbd0 0x0043dbd0 18  19   .data   ascii   .?AVCStringArray@@
668 0x0003dbf0 0x0043dbf0 13  14   .data   ascii   .?AVCDialog@@
669 0x0003dc08 0x0043dc08 19  20   .data   ascii   .?AVCCommonDialog@@
670 0x0003dc28 0x0043dc28 17  18   .data   ascii   .?AVCFontDialog@@
671 0x0003dc48 0x0043dc48 20  21   .data   ascii   .?AV_AFX_WIN_STATE@@
672 0x0003dc68 0x0043dc68 16  17   .data   ascii   .?AVCWinThread@@
673 0x0003dc88 0x0043dc88 13  14   .data   ascii   .?AVCWinApp@@
674 0x0003dca0 0x0043dca0 23  24   .data   ascii   .?AV_AFX_CTL3D_THREAD@@
675 0x0003dcc0 0x0043dcc0 17  18   .data   ascii   .?AVCOccManager@@
676 0x0003dd10 0x0043dd10 19  20   .data   ascii   .PAVCOleException@@
677 0x0003dd30 0x0043dd30 11  12   .data   ascii   .?AVCFile@@
678 0x0003dd48 0x0043dd48 20  21   .data   ascii   .?AVCFileException@@
679 0x0003dd68 0x0043dd68 16  17   .data   ascii   .?AVCStdioFile@@
680 0x0003dd88 0x0043dd88 15  16   .data   ascii   .?AVCFileFind@@
681 0x0003dda0 0x0043dda0 23  24   .data   ascii   .PAVCArchiveException@@
682 0x0003ddc0 0x0043ddc0 22  23   .data   ascii   .PAVCMemoryException@@
683 0x0003dde0 0x0043dde0 28  29   .data   ascii   .PAVCNotSupportedException@@
684 0x0003de08 0x0043de08 22  23   .data   ascii   .?AVCMemoryException@@
685 0x0003de28 0x0043de28 28  29   .data   ascii   .?AVCNotSupportedException@@
686 0x0003de50 0x0043de50 17  18   .data   ascii   .?AUCThreadData@@
687 0x0003de70 0x0043de70 16  17   .data   ascii   .?AVCHandleMap@@
688 0x0003de90 0x0043de90 18  19   .data   ascii   .?AVCMapPtrToPtr@@
689 0x0003deb0 0x0043deb0 14  15   .data   ascii   .?AVCPtrList@@
690 0x0003ded0 0x0043ded0 16  17   .data   ascii   .?AUIOleWindow@@
691 0x0003def0 0x0043def0 25  26   .data   ascii   .?AUIOleInPlaceUIWindow@@
692 0x0003df18 0x0043df18 22  23   .data   ascii   .?AUIOleInPlaceFrame@@
693 0x0003df38 0x0043df38 38  39   .data   ascii   .?AVXOleIPFrame@COleControlContainer@@
694 0x0003df68 0x0043df68 26  27   .data   ascii   .?AVCOleControlContainer@@
695 0x0003df90 0x0043df90 14  15   .data   ascii   .?AUIUnknown@@
696 0x0003dfa8 0x0043dfa8 23  24   .data   ascii   .?AUIParseDisplayName@@
697 0x0003dfc8 0x0043dfc8 19  20   .data   ascii   .?AUIOleContainer@@
698 0x0003dfe8 0x0043dfe8 40  41   .data   ascii   .?AVXOleContainer@COleControlContainer@@
699 0x0003e020 0x0043e020 11  12   .data   ascii   .?AVCFont@@
700 0x0003e038 0x0043e038 16  17   .data   ascii   .?AVCEnumArray@@
701 0x0003e058 0x0043e058 18  19   .data   ascii   .?AVCEnumUnknown@@
702 0x0003e078 0x0043e078 19  20   .data   ascii   .?AUIRowsetNotify@@
703 0x0003e098 0x0043e098 35  36   .data   ascii   .?AVXRowsetNotify@COleControlSite@@
704 0x0003e0c8 0x0043e0c8 21  22   .data   ascii   .?AUIOleInPlaceSite@@
705 0x0003e0e8 0x0043e0e8 32  33   .data   ascii   .?AVXOleIPSite@COleControlSite@@
706 0x0003e118 0x0043e118 21  22   .data   ascii   .?AUINotifyDBEvents@@
707 0x0003e138 0x0043e138 37  38   .data   ascii   .?AVXNotifyDBEvents@COleControlSite@@
708 0x0003e168 0x0043e168 20  21   .data   ascii   .?AUIOleClientSite@@
709 0x0003e188 0x0043e188 36  37   .data   ascii   .?AVXOleClientSite@COleControlSite@@
710 0x0003e1b8 0x0043e1b8 22  23   .data   ascii   .?AUIBoundObjectSite@@
